row_id,n_tokens,suffix3,label,CharBiRNN__seed42,CharBiRNN__seed7,CharBiRNN__seed123,CharBiRNN__seed2024,CharBiRNN__seed777,CharBiLSTM__seed42,CharBiLSTM__seed7,CharBiLSTM__seed123,CharBiLSTM__seed2024,CharBiLSTM__seed777,CharBiGRU__seed42,CharBiGRU__seed7,CharBiGRU__seed123,CharBiGRU__seed2024,CharBiGRU__seed777,CharTransformer__seed42,CharTransformer__seed7,CharTransformer__seed123,CharTransformer__seed2024,CharTransformer__seed777,WordBiRNN__seed42,WordBiRNN__seed7,WordBiRNN__seed123,WordBiRNN__seed2024,WordBiRNN__seed777,WordBiLSTM__seed42,WordBiLSTM__seed7,WordBiLSTM__seed123,WordBiLSTM__seed2024,WordBiLSTM__seed777,WordBiGRU__seed42,WordBiGRU__seed7,WordBiGRU__seed123,WordBiGRU__seed2024,WordBiGRU__seed777,WordTransformer__seed42,WordTransformer__seed7,WordTransformer__seed123,WordTransformer__seed2024,WordTransformer__seed777
1582,1,yah,1,0.99874,0.999154,0.99655,0.999719,0.999784,0.997566,0.997734,0.998967,0.99761,0.998642,0.994994,0.99268,0.995732,0.998278,0.99879,0.998391,0.996162,0.997053,0.998556,0.992396,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1583,2,ati,1,0.999946,0.999835,0.999251,0.999565,0.999846,0.99864,0.999552,0.999081,0.999142,0.996753,0.998503,0.999326,0.99947,0.997967,0.997906,0.999385,0.999246,0.999371,0.999285,0.999063,0.999894,0.999996,0.999986,0.999956,0.999978,0.999997,0.999997,0.999992,1.0,0.999996,0.999998,0.999998,0.999994,1.0,0.999994,0.998656,0.998922,0.998335,0.998737,0.998939
1584,1,rto,0,0.002656,0.00074,0.003127,0.000415,0.00117,0.004082,0.01148,0.001415,0.004364,0.003606,0.002268,0.002604,0.003064,0.003606,0.002836,0.000553,0.000292,0.000378,0.000417,0.00128,0.0216,0.003218,0.008264,0.004005,0.000828,0.059785,0.122727,0.029847,0.020779,0.031554,0.080619,0.121808,0.024445,0.002006,0.017783,0.001572,0.000839,0.001681,0.000982,0.001172
1585,1,adi,0,0.000268,0.000388,0.001946,0.000866,0.000178,0.000548,0.002261,0.002465,0.00174,0.000876,0.000403,0.000316,0.003408,0.002401,0.006615,0.000856,0.000231,0.000269,0.000566,0.001065,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1586,2,ani,1,0.998604,0.999154,0.992284,0.998222,0.998638,0.99483,0.99853,0.997342,0.99828,0.997942,0.998813,0.99842,0.996684,0.997912,0.997469,0.999444,0.999366,0.999066,0.999494,0.999477,0.999929,0.999871,0.999371,0.999359,0.998776,0.999986,0.99959,0.998322,0.999549,0.999112,0.999965,0.99644,0.998359,0.999524,0.99866,0.998528,0.998996,0.998424,0.998769,0.998574
1587,1,uni,1,0.996485,0.979111,0.992876,0.998606,0.996825,0.981689,0.98006,0.986544,0.908238,0.980184,0.982761,0.995929,0.991249,0.902605,0.971092,0.993237,0.993464,0.988217,0.977141,0.978582,0.999863,0.999946,0.997941,0.996912,0.999544,0.997485,0.993625,0.996717,0.995294,0.985444,0.994624,0.996799,0.993053,0.995763,0.996014,0.998252,0.998566,0.998544,0.997544,0.998436
1588,2,tri,1,0.995425,0.969463,0.980336,0.996622,0.997947,0.987306,0.992047,0.994131,0.985818,0.986516,0.99127,0.989946,0.989657,0.913092,0.984433,0.999618,0.999459,0.999089,0.999703,0.999365,0.993922,0.999625,0.99953,0.997873,0.999558,0.999632,0.997429,0.99913,0.999676,0.998559,0.99951,0.998725,0.999178,0.999725,0.998214,0.998448,0.999053,0.998477,0.998695,0.998696
1589,1,ani,1,0.98898,0.813112,0.990362,0.998239,0.857606,0.748718,0.681477,0.796876,0.763055,0.885404,0.882946,0.937369,0.831474,0.733177,0.876561,0.907583,0.895266,0.95407,0.919055,0.922591,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1590,1,man,0,0.005251,0.022394,0.00947,0.032656,0.019388,0.018738,0.128177,0.029808,0.018133,0.095627,0.017391,0.034054,0.039099,0.022403,0.028847,0.002062,0.002249,0.013441,0.001423,0.000977,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1591,1,sri,1,0.370837,0.584818,0.28602,0.846787,0.812061,0.370819,0.413647,0.322817,0.506791,0.455888,0.916619,0.725906,0.399591,0.311722,0.241773,0.257389,0.68929,0.593327,0.625187,0.56744,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1592,3,nto,0,0.001835,0.00207,0.001964,0.00213,0.00163,0.000309,0.000489,2.8e-05,2e-05,0.000429,0.001537,0.001041,0.000365,0.000429,0.000543,0.000219,0.000288,0.000363,0.000383,0.000543,0.000183,6e-06,0.00023,0.000148,7.8e-05,3.5e-05,3.4e-05,3.8e-05,4e-06,6.6e-05,5.7e-05,7e-06,1.1e-05,7.9e-05,2.8e-05,0.001766,0.000909,0.001778,0.000876,0.001171
1593,1,lan,0,0.249409,0.141584,0.098516,0.123975,0.030501,0.283751,0.489955,0.807159,0.158232,0.257248,0.218517,0.184304,0.196282,0.355553,0.222279,0.004634,0.002025,0.018776,0.011543,0.008701,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1594,1,ina,1,0.999106,0.998552,0.999803,0.999709,0.99979,0.995325,0.998842,0.998892,0.999214,0.999056,0.997745,0.999004,0.998476,0.999824,0.999453,0.997432,0.997487,0.998322,0.998329,0.997592,0.98694,0.989951,0.984224,0.839778,0.634946,0.907115,0.963488,0.939382,0.95267,0.528236,0.945252,0.966337,0.946119,0.949918,0.608138,0.996157,0.99881,0.997846,0.998837,0.996428
1595,2,ika,1,0.994181,0.996292,0.998801,0.999788,0.999916,0.990493,0.99426,0.997251,0.995882,0.991828,0.998095,0.998675,0.999496,0.978885,0.998462,0.99765,0.996669,0.994345,0.997804,0.995775,0.999072,0.999871,0.992144,0.9999,0.999894,0.99874,0.999125,0.996494,0.999941,0.999743,0.999717,0.999271,0.997654,0.999928,0.999853,0.998674,0.998934,0.998518,0.998972,0.998726
1596,2,omo,0,0.012191,0.038173,0.0424,0.086531,0.021166,0.010954,0.01088,0.000364,0.00228,0.002754,0.009123,0.013536,0.007244,0.010289,0.001533,0.000454,0.001192,0.001769,0.001436,0.003332,0.001897,7.4e-05,0.040649,0.004824,0.003448,0.000333,0.003019,0.004095,0.005526,0.001273,0.003552,0.001522,0.001976,8.7e-05,0.002514,0.001338,0.000835,0.001975,0.000895,0.001096
1597,1,eng,0,0.021259,0.069366,0.134633,0.907476,0.142316,0.099654,0.103313,0.098243,0.064573,0.511759,0.101889,0.180531,0.299439,0.505646,0.332622,0.103744,0.173541,0.058672,0.258207,0.135434,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1598,1,ini,1,0.997587,0.949374,0.977969,0.998543,0.97789,0.958505,0.960465,0.944453,0.98111,0.976693,0.99671,0.988329,0.997798,0.97122,0.953215,0.968342,0.969678,0.968791,0.979126,0.945953,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1599,1,min,0,0.487503,0.031762,0.031313,0.015707,0.147347,0.226616,0.325377,0.089333,0.066757,0.267003,0.127904,0.102157,0.038641,0.161383,0.122898,0.019817,0.365216,0.760309,0.157425,0.133248,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1600,1,rni,1,0.958258,0.996115,0.996324,0.998726,0.977308,0.981499,0.914941,0.802487,0.919237,0.961055,0.995092,0.993363,0.991852,0.971006,0.947753,0.940007,0.9086,0.924921,0.965089,0.950388,0.99521,0.998504,0.991395,0.982746,0.981715,0.935301,0.992724,0.994316,0.933252,0.951535,0.931079,0.990142,0.985638,0.986101,0.975591,0.993551,0.998244,0.998236,0.998566,0.9983
1601,3,nda,1,0.963508,0.973887,0.774097,0.962053,0.996521,0.996314,0.99046,0.99866,0.996665,0.992573,0.989529,0.982092,0.996653,0.921059,0.992158,0.992942,0.998517,0.994194,0.997579,0.996405,0.998655,0.998022,0.998824,0.998821,0.998084,0.996276,0.99925,0.996274,0.997584,0.998135,0.999358,0.997233,0.998572,0.99906,0.999333,0.997564,0.997689,0.997,0.997235,0.997297
1602,2,wan,0,0.000318,0.007249,0.000661,0.001646,0.006335,6.7e-05,0.000909,0.000135,2.6e-05,0.00019,0.002256,0.001149,0.000447,0.000979,0.001316,7.6e-05,0.000164,0.000204,0.000255,0.000174,0.000116,4e-05,0.000393,7.3e-05,0.00026,2e-05,5.2e-05,7.7e-05,6.7e-05,0.00019,0.000186,8.6e-05,2.6e-05,3e-06,3.3e-05,0.001163,0.000792,0.001279,0.000839,0.00097
1603,2,ham,0,0.00031,0.000446,0.000347,0.001253,0.000242,0.000756,0.001787,0.000431,0.00074,0.00323,0.000328,0.00073,0.000286,0.00076,0.000237,0.00088,0.000602,0.000479,0.000448,0.000468,0.000478,0.000198,0.000353,0.000618,0.000218,0.000946,0.000974,0.000368,0.000149,0.000317,0.000378,0.000159,0.0003,7.6e-05,0.000282,0.001302,0.000879,0.00115,0.000826,0.001167
1604,1,nah,1,0.999923,0.999467,0.999916,0.999873,0.999826,0.998016,0.998628,0.998974,0.998084,0.998175,0.997189,0.999182,0.999089,0.999622,0.9997,0.99844,0.997897,0.998111,0.997814,0.999,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1605,2,yah,1,0.996569,0.98805,0.993084,0.964913,0.999222,0.996538,0.998953,0.988821,0.989856,0.995009,0.9883,0.995495,0.998318,0.993367,0.993496,0.998978,0.999687,0.999137,0.999696,0.998979,0.680437,0.996689,0.804097,0.680963,0.996788,0.973545,0.912908,0.908874,0.82594,0.99531,0.884472,0.98551,0.672066,0.500821,0.999663,0.99021,0.996271,0.995511,0.983043,0.970659
1606,2,nto,0,0.001604,0.001104,0.006345,0.00066,0.00794,0.000325,0.001348,0.000704,0.001067,0.001508,0.000522,0.00204,0.00092,0.00112,0.00176,0.000245,0.000193,0.000631,0.000398,0.000621,0.001389,0.001966,0.001884,0.000187,0.002599,0.000119,0.002469,0.000112,0.000108,0.00169,0.000297,0.000925,0.001237,0.000254,9.6e-05,0.001419,0.000832,0.001971,0.000859,0.002481
1607,1,tun,1,0.971979,0.972389,0.984635,0.905722,0.956722,0.992111,0.985295,0.997623,0.818968,0.972914,0.984381,0.987933,0.980457,0.882624,0.982509,0.991533,0.985132,0.943144,0.929171,0.982036,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1608,3,iny,1,0.995547,0.998334,0.991863,0.999116,0.997905,0.999064,0.999495,0.998168,0.997764,0.999307,0.999102,0.99475,0.998189,0.999298,0.999523,0.999571,0.999312,0.99898,0.999639,0.999342,0.169116,0.063676,0.585736,0.998605,0.861046,0.37327,0.919721,0.971966,0.966728,0.668709,0.121324,0.931188,0.885568,0.546444,0.399832,0.991881,0.995553,0.99557,0.877056,0.724638
1609,2,rta,0,0.030929,0.12693,0.271146,0.404349,0.061815,0.013983,0.004094,0.005583,0.052174,0.014765,0.302011,0.056381,0.026542,0.0083,0.076618,0.002495,0.055455,0.006849,0.016173,0.0125,0.015217,0.026919,0.036965,0.001293,0.00373,0.010999,0.179663,0.016291,0.062992,0.009759,0.020688,0.057636,0.024992,0.001175,0.015479,0.001518,0.001439,0.002442,0.000908,0.499957
1610,2,rjo,0,0.001206,0.004549,0.002055,0.036862,0.004942,0.013587,0.009777,0.000752,0.004864,0.022462,0.02989,0.003359,0.001806,0.007332,0.000751,0.001102,0.002016,0.002824,0.002646,0.00265,0.000355,2.9e-05,4.3e-05,0.000135,0.000433,0.00011,2.8e-05,6e-06,2e-06,6.2e-05,0.0001,2.5e-05,8e-06,5e-06,0.000248,0.001304,0.000909,0.001381,0.00087,0.001184
1611,1,ini,1,0.999179,0.998027,0.999381,0.99986,0.991416,0.99725,0.997883,0.99928,0.997698,0.999395,0.997334,0.9989,0.998985,0.99553,0.996358,0.997391,0.996334,0.993279,0.990348,0.989235,0.999751,0.999774,0.948268,0.992425,0.998209,0.996738,0.997099,0.967491,0.989875,0.958116,0.999372,0.991077,0.971462,0.998384,0.998561,0.998721,0.998332,0.998487,0.998479,0.998324
1612,2,aya,0,0.000753,0.002707,0.001041,0.001552,0.001923,0.000827,0.002663,0.000973,0.001095,0.001405,0.006403,0.002234,0.000902,0.001675,0.00459,0.000606,0.000642,0.00055,0.000545,0.000608,0.000137,0.000185,0.00022,0.000149,0.000326,0.000149,0.001051,0.000342,7e-06,0.000108,0.000109,0.000919,0.000447,6.3e-05,6e-05,0.001977,0.000972,0.001358,0.000816,0.001095
1613,1,idi,0,0.005643,0.000598,0.016653,0.011146,0.002136,0.0078,0.02657,0.001894,0.009834,0.00379,0.027079,0.012085,0.000691,0.003028,0.001769,0.000547,0.000285,0.000597,0.000498,0.0019,0.030288,0.000933,0.038164,0.008668,0.006892,0.016452,0.006101,0.008546,0.002058,0.006593,0.02359,0.005402,0.038329,0.007552,0.013411,0.000957,0.001131,0.001284,0.000892,0.001279
1614,1,sih,1,0.990704,0.995979,0.996148,0.997331,0.994677,0.980077,0.984525,0.984609,0.992189,0.984747,0.996362,0.998113,0.972508,0.990675,0.99227,0.986224,0.992762,0.985775,0.989445,0.978771,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1615,2,lah,1,0.998952,0.997125,0.995,0.999783,0.999261,0.999278,0.99957,0.998905,0.999779,0.999084,0.999334,0.998812,0.999555,0.99862,0.994613,0.998187,0.999183,0.998247,0.997721,0.998156,0.99985,0.999997,0.99995,0.999865,0.999842,0.999512,0.999925,0.999987,0.999981,0.999614,0.999978,0.999985,0.999973,0.999996,0.999832,0.998475,0.998994,0.997778,0.998813,0.998987
1616,1,nto,0,0.00141,0.002843,0.001744,0.001749,0.001986,0.002579,0.00183,0.00101,0.001096,0.002918,0.00087,0.001575,0.001745,0.001404,0.001758,0.000244,0.000138,0.000164,0.000298,0.00049,6.3e-05,5e-06,0.000164,0.001839,0.000247,0.000226,0.000282,5.2e-05,0.000471,0.00043,0.001183,0.001616,0.000193,0.000281,0.000594,0.001186,0.000782,0.001371,0.000866,0.000962
1617,1,mah,1,0.999952,0.997952,0.99938,0.9994,0.998748,0.97404,0.995983,0.988541,0.994514,0.99026,0.978229,0.99913,0.996696,0.988636,0.988966,0.998751,0.999006,0.994406,0.998769,0.995141,0.99749,0.999595,0.99056,0.995291,0.998833,0.992593,0.994603,0.99601,0.983208,0.974247,0.992335,0.995297,0.992808,0.991232,0.99773,0.998539,0.998807,0.998251,0.998516,0.997719
1618,2,bar,0,0.000148,0.000397,0.000287,0.000685,0.001417,0.000605,0.000651,0.000219,0.000182,0.001531,0.000704,0.000481,0.000222,0.001552,0.000625,0.000381,0.000266,0.000324,0.000516,0.000346,6.7e-05,1.8e-05,8e-05,0.000107,0.0002,9.5e-05,4.1e-05,0.000105,2.7e-05,2.9e-05,0.000207,0.000212,4.2e-05,4e-05,1.7e-05,0.001019,0.000775,0.00108,0.000825,0.001039
1619,1,nah,1,0.999884,0.999274,0.999767,0.999855,0.999881,0.998537,0.998826,0.999094,0.999352,0.999138,0.999436,0.998887,0.99939,0.999729,0.994571,0.999219,0.998387,0.996758,0.999603,0.998988,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1620,3,nik,0,0.003705,0.002548,0.001199,0.003334,0.001896,0.002301,0.001721,0.000403,0.001134,0.001879,0.002279,0.000897,0.000403,0.002889,0.000801,0.000347,0.000422,0.000664,0.00045,0.001792,7.2e-05,0.000441,0.000776,0.012748,0.00448,6.7e-05,0.000118,5.4e-05,4e-05,0.003264,0.000113,0.001178,3.4e-05,1.2e-05,0.000114,0.001665,0.000973,0.002865,0.001167,0.001322
1621,1,ati,1,0.999296,0.999318,0.998635,0.999728,0.999747,0.997615,0.999008,0.999317,0.998028,0.997497,0.998857,0.99893,0.997026,0.993569,0.996661,0.99856,0.998405,0.995752,0.997324,0.997624,0.967968,0.965562,0.96544,0.999249,0.99278,0.978998,0.874404,0.980815,0.99874,0.986381,0.961804,0.964568,0.979015,0.999196,0.997489,0.998629,0.998793,0.998016,0.998468,0.998231
1622,3,nik,0,0.000263,0.000829,0.000336,0.001093,0.00186,0.000889,8e-05,0.000223,0.000552,0.00028,0.000172,0.000625,0.00018,0.000547,0.000306,0.000468,0.000429,0.000328,0.000401,0.00033,0.000898,0.000302,0.000443,0.003246,0.000164,0.00078,0.000168,8.8e-05,0.000225,0.000207,0.001227,0.000189,9.4e-05,8.1e-05,5.7e-05,0.001506,0.001178,0.001346,0.00093,0.001212
1623,1,mar,0,0.007975,0.015005,0.011154,0.012793,0.019531,0.021275,0.05603,0.057365,0.037899,0.063196,0.028108,0.019953,0.01765,0.026881,0.047885,0.073902,0.009809,0.002004,0.00352,0.018685,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1624,1,iah,1,0.995873,0.997024,0.997034,0.998554,0.986365,0.992816,0.997415,0.998272,0.997961,0.99674,0.997264,0.9966,0.999927,0.99592,0.998609,0.99657,0.998799,0.994277,0.999377,0.997254,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1625,1,wan,0,0.001078,0.001234,0.000344,0.000554,0.005484,0.001684,0.013912,0.002934,0.003733,0.018134,0.001901,0.0031,0.001006,0.004917,0.025553,0.00035,0.000204,0.000648,0.00054,0.000809,0.00538,0.000657,0.000621,0.001714,0.002955,0.001687,0.000537,0.001408,0.001299,0.001078,0.00366,0.00102,0.002823,0.000674,0.001836,0.001205,0.000793,0.001223,0.000857,0.001003
1626,2,iah,1,0.999959,0.999976,0.999968,0.999984,0.999956,0.999835,0.999846,0.999965,0.999993,0.999772,0.999952,0.999961,0.999976,0.999948,0.999942,0.99946,0.999557,0.99939,0.999593,0.999566,0.999507,0.999817,0.999081,0.999628,0.998944,0.999831,0.999369,0.999703,0.999771,0.999714,0.999633,0.998703,0.999855,0.999947,0.99994,0.997752,0.997918,0.997686,0.998071,0.997353
1627,1,man,0,0.000222,0.00011,0.000287,0.000692,0.001415,0.000404,0.003056,0.000457,0.001371,0.00243,0.000505,0.00117,0.001201,0.001047,0.000316,0.001137,0.001185,0.000552,0.000509,0.002857,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1628,2,nti,1,0.999233,0.999329,0.998384,0.999839,0.999429,0.99857,0.998261,0.995704,0.997872,0.993096,0.998416,0.998667,0.998324,0.989243,0.984858,0.998398,0.998304,0.998536,0.99831,0.995782,0.899543,0.999913,0.997643,0.999261,0.999644,0.998213,0.99924,0.99784,0.999623,0.997665,0.993026,0.998966,0.997338,0.999709,0.999379,0.998507,0.998938,0.99855,0.998877,0.998974
1629,2,ona,1,0.998125,0.998197,0.997675,0.983527,0.992595,0.989104,0.997224,0.995563,0.996968,0.995423,0.969219,0.989021,0.993724,0.98134,0.993523,0.996305,0.998807,0.998094,0.997319,0.997547,0.998535,0.999835,0.999465,0.999978,0.998516,0.999675,0.999956,0.999967,0.999792,0.992729,0.999328,0.999974,0.999883,0.99998,0.999228,0.99814,0.998967,0.997478,0.998922,0.998983
1630,2,ika,1,0.975404,0.96244,0.997772,0.996082,0.994489,0.995918,0.994228,0.996189,0.993408,0.992806,0.995562,0.996782,0.998219,0.989594,0.99589,0.996895,0.997309,0.996437,0.998122,0.995918,0.99964,0.999927,0.999795,0.999761,0.999744,0.999169,0.999857,0.99981,0.99967,0.998778,0.999398,0.999674,0.999697,0.999284,0.99913,0.998267,0.998854,0.998036,0.998592,0.998938
1631,3,sih,1,0.998996,0.99591,0.997004,0.993947,0.997642,0.991884,0.996372,0.99762,0.987526,0.997205,0.996526,0.996491,0.998854,0.993737,0.997975,0.998096,0.999335,0.99878,0.999309,0.998807,0.998865,0.997593,0.999511,0.99961,0.999426,0.999821,0.999996,0.999951,0.999949,0.999359,0.999744,0.999981,0.999133,0.999914,0.999926,0.998395,0.99891,0.998492,0.998848,0.998895
1632,3,lah,0,0.000802,0.001267,0.001053,0.001105,0.000332,0.004567,0.002796,0.002327,0.005182,0.004265,0.002537,0.001786,0.001945,0.002343,0.000613,0.000861,0.000841,0.000578,0.000513,0.000724,0.000414,0.000623,0.00037,0.001067,0.001065,0.000352,0.000701,0.001762,0.000827,0.000397,0.000377,0.000157,0.000368,4.5e-05,0.000114,0.001468,0.000984,0.001166,0.000857,0.00123
1633,1,udi,0,0.000152,0.003419,0.002957,0.005229,0.003504,0.001502,0.007608,0.000237,0.001146,0.003664,0.002473,0.020635,0.001198,0.004227,0.004488,0.000192,0.000257,0.000136,0.000624,0.000324,0.018877,0.008372,0.032976,0.003985,0.025625,0.014452,0.028015,0.012931,0.012824,0.017172,0.013165,0.007532,0.022891,0.010411,0.029041,0.00133,0.000816,0.001402,0.000803,0.001027
1634,2,jah,1,0.999732,0.999886,0.999985,0.999998,0.999934,0.999781,0.999891,0.999495,0.999933,0.99948,0.999795,0.999972,0.999806,0.999856,0.999671,0.999838,0.999578,0.999403,0.999594,0.999326,0.999773,0.999993,0.999902,0.998851,0.999685,0.999792,0.999868,0.99952,0.999627,0.997824,0.999687,0.999752,0.999037,0.999891,0.999718,0.998361,0.998984,0.998294,0.998973,0.999012
1635,2,ila,1,0.996221,0.979393,0.996973,0.985432,0.999912,0.997935,0.998468,0.997854,0.99922,0.997862,0.997854,0.994132,0.997823,0.997851,0.995841,0.99982,0.999686,0.999589,0.999431,0.999511,0.973469,0.982852,0.980789,0.993891,0.996554,0.973935,0.936544,0.983376,0.987889,0.964722,0.979406,0.974219,0.979534,0.995018,0.994017,0.99652,0.992557,0.996574,0.979664,0.990442
1636,3,ati,1,0.998318,0.998592,0.99803,0.998708,0.99955,0.998024,0.999664,0.999547,0.999371,0.999239,0.997325,0.998266,0.998752,0.99786,0.998506,0.999501,0.999373,0.999025,0.99959,0.999679,0.997923,0.99956,0.995927,0.998572,0.999778,0.9997,0.999808,0.999887,0.998141,0.999435,0.99974,0.999346,0.999307,0.999639,0.999944,0.996019,0.99791,0.991343,0.997965,0.996118
1637,4,wan,0,0.000953,0.002789,0.001725,0.001101,0.007767,8.6e-05,0.000125,5.5e-05,6.2e-05,0.00033,0.00256,0.001028,0.000395,0.000553,0.001249,0.000646,0.00089,0.000775,0.000364,0.001527,2e-05,1.1e-05,0.000314,9.9e-05,3.4e-05,7e-06,1e-06,1e-05,2e-06,1.5e-05,6e-06,4e-06,3e-06,0.0,0.0,0.001521,0.001032,0.001748,0.001094,0.002447
1638,2,adi,0,0.000651,0.001164,0.003708,0.005426,0.002881,0.010046,0.00532,0.000788,0.001109,0.010692,0.010961,0.00594,0.001128,0.002621,0.000679,0.000453,0.000803,0.00055,0.000465,0.000722,0.000376,2.8e-05,0.00221,0.002286,0.004365,0.003063,0.000657,0.003915,0.001993,0.001928,0.001025,0.00094,0.000739,0.00127,0.000408,0.001306,0.00096,0.001708,0.0009,0.001231
1639,1,rmi,1,0.203312,0.110016,0.335732,0.608388,0.02309,0.223977,0.270091,0.387109,0.782108,0.321843,0.450673,0.62218,0.741949,0.308363,0.308948,0.680808,0.902893,0.567184,0.707189,0.622492,0.970701,0.945332,0.445059,0.968736,0.970399,0.931938,0.768042,0.457207,0.972676,0.531868,0.913286,0.811775,0.756225,0.975108,0.715433,0.996108,0.998737,0.99814,0.998663,0.965027
1640,2,mah,1,0.999998,0.999572,0.999961,0.999998,0.999994,0.99925,0.999973,0.999909,0.999979,0.998137,0.999918,0.999961,0.999983,0.999852,0.999973,0.999627,0.99931,0.99942,0.999571,0.999329,0.999959,0.999153,0.998453,0.999886,0.999916,0.99997,0.999954,0.999887,0.999994,0.999763,0.999912,0.999799,0.999591,0.999977,0.99994,0.998767,0.998984,0.998494,0.998889,0.998897
1641,2,nda,0,0.099271,0.063679,0.145541,0.061863,0.072692,0.047455,0.130931,0.05525,0.04327,0.110706,0.055675,0.06654,0.041838,0.04836,0.040793,0.017959,0.01697,0.014727,0.009215,0.01849,0.201409,0.195519,0.210467,0.309069,0.233753,0.287878,0.185616,0.152776,0.261722,0.266847,0.319151,0.216053,0.24576,0.277734,0.187032,0.219451,0.244816,0.322515,0.418675,0.262719
1642,1,ndi,0,0.006402,0.006792,0.00198,0.009403,0.010103,0.0083,0.01489,0.004292,0.005585,0.013964,0.006216,0.03152,0.0031,0.022993,0.008026,0.000409,0.000344,0.000884,0.000444,0.001112,0.024826,0.04865,0.008934,0.04269,0.007726,0.186248,0.081669,0.019575,0.082914,0.009702,0.128104,0.107477,0.030283,0.070451,0.01727,0.003649,0.000957,0.001568,0.009216,0.00158
